ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP, Sales ,OutletID,Date,OutletSize,LocationType,OutletType
FDX44,9.3,Low Fat,0.04,Fruits and Vegetables,87.62,876172,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDT20,10.5,Low Fat,0.04,Fruits and Vegetables,38.42,384164,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDO44,12.6,low fat,0.09,Fruits and Vegetables,109.92,1099228,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCX17,21.25,Low Fat,0.11,Health and Hygiene,234.93,2349300,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDY01,11.8,Regular,0.17,Canned,116.58,1165834,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDJ12,,Regular,0.04,Baking Goods,209.53,2095296,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRK35,8.37,low fat,0.07,Hard Drinks,36.75,367506,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDD47,,Regular,0.25,Starchy Foods,168.54,1685448,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCM53,18.75,Low Fat,0.05,Health and Hygiene,106.23,1062280,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDO45,13.15,Regular,0.04,Snack Foods,87.39,873856,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCM42,6.13,LF,0.05,Household,109.39,1093912,OUT010,6/20/1905,,Tier 3,Grocery Store
FDE04,19.75,Regular,0,Frozen Foods,179.67,1796660,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCI30,,Low Fat,0.06,Household,247.85,2478460,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDZ19,6.43,Low Fat,0.09,Fruits and Vegetables,174.67,1746712,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDW57,8.31,Regular,0.12,Snack Foods,177.5,1775028,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDA25,16.5,Regular,0,Canned,102.3,1022990,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDT22,10.4,LF,0.11,Snack Foods,59.02,590220,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDP51,13.85,Regular,0.09,Meat,118.91,1189124,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDD48,,Low Fat,0.03,Baking Goods,116.12,1161176,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDY39,5.31,Regular,0.05,Meat,182.76,1827608,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDO48,15,Regular,0.04,Baking Goods,221.95,2219456,OUT010,6/20/1905,,Tier 3,Grocery Store
FDD23,,reg,0.05,Starchy Foods,185.59,1855898,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRN35,,Low Fat,0.07,Hard Drinks,36.95,369532,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDT01,13.65,Regular,0.18,Canned,214.09,2140902,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDC20,10.65,LF,0.04,Fruits and Vegetables,54.63,546272,OUT010,6/20/1905,,Tier 3,Grocery Store
DRJ35,10.1,low fat,0.05,Hard Drinks,62.19,621878,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDB32,20.6,Low Fat,0.02,Fruits and Vegetables,93.68,936778,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDL24,10.3,Regular,0.02,Baking Goods,173.24,1732422,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCV42,6.26,LF,0.03,Household,112.52,1125228,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDZ46,7.49,Low Fat,0.07,Snack Foods,109.22,1092228,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDC15,18.1,Low Fat,0.18,Dairy,155.73,1557288,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDD08,,LF,0.06,Fruits and Vegetables,37.85,378506,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDY50,5.8,Low Fat,0,Dairy,88.82,888172,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDD36,13.3,Low Fat,0.02,Baking Goods,119.11,1191124,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDG57,,Low Fat,0.07,Fruits and Vegetables,48.8,488034,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDL21,15.85,Regular,0.01,Snack Foods,40.85,408480,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDN16,,Regular,0.06,Frozen Foods,102,1019990,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDJ09,,LF,0.06,Snack Foods,45.57,455744,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDS01,11.6,Low Fat,0.03,Canned,179.37,1793686,OUT010,6/20/1905,,Tier 3,Grocery Store
FDV33,9.6,Regular,0.03,Snack Foods,260.23,2602304,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRE12,4.59,Low Fat,0.07,Soft Drinks,114.19,1141860,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDR07,21.35,Low Fat,0.08,Fruits and Vegetables,97.21,972094,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDP48,7.52,Regular,0.07,Baking Goods,183.9,1838950,OUT010,6/20/1905,,Tier 3,Grocery Store
NCB55,15.7,Low Fat,0.16,Household,57.86,578562,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDQ08,15.7,Regular,0.02,Fruits and Vegetables,59.65,596536,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDR34,17,Regular,0.02,Snack Foods,230.84,2308352,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDO33,14.75,Low Fat,0.09,Snack Foods,112.25,1122518,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDP13,8.1,Regular,0.13,Canned,38.45,384480,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDX12,18.2,Regular,0,Baking Goods,243.02,2430196,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCT06,17.1,Low Fat,0.04,Household,166.38,1663842,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDR16,,Regular,0,Frozen Foods,213.72,2137218,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDE36,5.26,reg,0.04,Baking Goods,165.09,1650868,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDZ36,6.04,Regular,0.07,Baking Goods,184.92,1849240,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDV13,17.35,Regular,0.03,Canned,87.99,879856,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCZ17,12.15,Low Fat,0.08,Health and Hygiene,36.25,362506,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDU56,16.85,Low Fat,0.04,Fruits and Vegetables,183.53,1835266,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDM09,11.15,Regular,0.09,Snack Foods,170.78,1707790,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDV02,16.75,Low Fat,0.06,Dairy,171.91,1719106,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDS34,19.35,reg,0.08,Snack Foods,112.85,1128518,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDA11,7.75,Low Fat,0.04,Baking Goods,95.34,953436,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDP09,19.75,Low Fat,0.03,Snack Foods,211.79,2117902,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDB29,,Regular,0.05,Frozen Foods,114.42,1144176,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDT19,7.59,Regular,0,Fruits and Vegetables,172.81,1728080,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRH15,8.78,Low Fat,0.11,Dairy,44.24,442428,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDY38,13.6,Regular,0.12,Dairy,233.93,2339300,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDF14,,Low Fat,0.03,Canned,151.83,1518340,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDN48,13.35,Low Fat,0.11,Baking Goods,93.28,932804,OUT010,6/20/1905,,Tier 3,Grocery Store
FDQ12,12.65,Low Fat,0.04,Baking Goods,230.7,2307010,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCJ43,6.64,Low Fat,0.03,Household,172.94,1729396,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDE17,,Regular,0.1,Frozen Foods,152.34,1523366,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDB05,5.16,Low Fat,0.08,Frozen Foods,248.88,2488776,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDH10,21,Low Fat,0.05,Snack Foods,192.85,1928478,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCR06,12.5,Low Fat,0.01,Household,40.81,408112,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDU32,8.79,Low Fat,0.03,Fruits and Vegetables,121.44,1214414,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDD56,15.2,Regular,0.1,Fruits and Vegetables,173.61,1736054,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDO36,19.7,Low Fat,0.08,Baking Goods,181.47,1814660,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDH16,10.5,Low Fat,0.09,Frozen Foods,91.58,915830,OUT010,6/20/1905,,Tier 3,Grocery Store
FDX10,6.39,Regular,0.12,Snack Foods,35.59,355874,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDZ37,8.1,Regular,0.02,Canned,88.02,880198,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDU31,10.5,Regular,0.04,Fruits and Vegetables,217.85,2178508,OUT010,6/20/1905,,Tier 3,Grocery Store
DRC49,8.67,LF,0.07,Soft Drinks,141.81,1418128,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDL15,17.85,Low Fat,0.05,Meat,152.57,1525682,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDN32,,Low Fat,0,Fruits and Vegetables,186.03,1860266,OUT019,6/7/1905,Small,Tier 1,Grocery Store
DRH59,,Low Fat,0.06,Hard Drinks,74.14,741380,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCU29,7.69,Low Fat,0.03,Health and Hygiene,147.48,1474760,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDR37,,Regular,0,Breakfast,183.73,1837292,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDS14,7.29,Low Fat,0.05,Dairy,156.93,1569288,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDU02,,Low Fat,0.1,Dairy,227.24,2272352,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDJ08,11.1,Low Fat,0.11,Fruits and Vegetables,192.78,1927846,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCZ06,19.6,Low Fat,0.09,Household,253.87,2538698,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDO31,6.76,Regular,0.03,Fruits and Vegetables,81.4,813960,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDH31,12,Regular,0.02,Meat,101.2,1012042,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDS58,9.29,Regular,0.02,Snack Foods,159.76,1597578,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCA53,,Low Fat,0.01,Health and Hygiene,48.9,489034,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDF50,4.91,Low Fat,0,Canned,197.78,1977768,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCW42,18.2,Low Fat,0.06,Household,222.65,2226456,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCQ17,10.3,Low Fat,0.12,Health and Hygiene,156.16,1561630,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDK51,19.85,Low Fat,0.01,Dairy,264.09,2640884,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCW41,18,Low Fat,0.03,Health and Hygiene,157.16,1571604,OUT010,6/20/1905,,Tier 3,Grocery Store
NCR29,7.57,Low Fat,0.05,Health and Hygiene,54.99,549930,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDB08,,Low Fat,0.05,Fruits and Vegetables,158.86,1588578,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDA40,,Regular,0.1,Frozen Foods,85.89,858856,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDL14,8.12,Regular,0.03,Canned,157.7,1576972,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDB47,8.8,Low Fat,0.07,Snack Foods,207.46,2074612,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDO03,10.4,Regular,0.04,Meat,228.34,2283352,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
DRK13,,Low Fat,0.2,Soft Drinks,197.71,1977084,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDX13,7.73,Low Fat,0.08,Canned,248.31,2483092,OUT010,6/20/1905,,Tier 3,Grocery Store
FDF52,9.3,Low Fat,0.07,Frozen Foods,183.03,1830292,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDT11,5.94,Regular,0.03,Breads,188.46,1884556,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDB08,6.06,Low Fat,0,Fruits and Vegetables,160.16,1601578,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDQ28,14,Regular,0,Frozen Foods,155.67,1556656,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDD29,12.15,Low Fat,0.02,Frozen Foods,252.67,2526698,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCQ29,,Low Fat,0.1,Health and Hygiene,261.73,2617278,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCO02,11.15,Low Fat,0.07,Others,65.21,652142,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDR56,15.5,Regular,0.17,Fruits and Vegetables,195.88,1958768,OUT010,6/20/1905,,Tier 3,Grocery Store
NCM54,17.7,Low Fat,0.05,Household,125.27,1252678,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDP51,13.85,Regular,0.09,Meat,116.81,1168124,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDT38,18.7,Low Fat,0.06,Dairy,84.76,847566,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDZ20,16.1,Low Fat,0.03,Fruits and Vegetables,253.34,2533356,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDJ53,10.5,Low Fat,0.07,Frozen Foods,120.61,1206098,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDX13,7.73,Low Fat,0.05,Canned,249.21,2492092,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDP58,11.1,Low Fat,0.14,Snack Foods,220.45,2204482,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCK31,,Low Fat,0.05,Others,51.97,519666,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDA35,14.85,Regular,0.05,Baking Goods,123.21,1232072,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDV37,13,Regular,0.08,Canned,198.74,1987426,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCO07,,Low Fat,0.01,Others,213.66,2136560,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDA20,6.78,Low Fat,0.07,Fruits and Vegetables,187.32,1873240,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDZ59,6.63,Regular,0.1,Baking Goods,168.45,1684500,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCY17,18.2,Low Fat,0.16,Health and Hygiene,44.91,449086,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDQ28,14,Regular,0.06,Frozen Foods,153.17,1531656,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDV35,19.5,Low Fat,0.13,Breads,154.63,1546314,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDQ36,7.86,Regular,0.16,Baking Goods,35.28,352848,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDD34,7.95,Low Fat,0.02,Snack Foods,163.12,1631210,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDK51,19.85,Low Fat,0,Dairy,265.09,2650884,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDV31,9.8,LF,0.11,Fruits and Vegetables,175.64,1756370,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDR04,7.08,Low Fat,0.02,Frozen Foods,95.91,959068,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDR14,11.65,Low Fat,0.17,Dairy,55.53,555298,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
DRC36,13,Regular,0.08,Soft Drinks,174.41,1744054,OUT010,6/20/1905,,Tier 3,Grocery Store
FDE39,,Low Fat,0.06,Dairy,120.68,1206782,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDP57,17.5,Low Fat,0.05,Snack Foods,104.4,1043990,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDE57,9.6,Low Fat,0.04,Fruits and Vegetables,141.22,1412154,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCN18,8.9,Low Fat,0.12,Household,111.45,1114544,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCQ05,11.4,Low Fat,0.02,Health and Hygiene,150.07,1500708,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDW47,15,LF,0.05,Breads,119.94,1199414,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDV46,18.2,Low Fat,0.01,Snack Foods,137.82,1378180,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCP29,8.42,Low Fat,0.11,Health and Hygiene,62.82,628168,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDE09,8.78,Low Fat,0.02,Fruits and Vegetables,110.52,1105228,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCU06,,Low Fat,0.07,Household,229.8,2298010,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDT19,7.59,Regular,0.24,Fruits and Vegetables,173.71,1737080,OUT010,6/20/1905,,Tier 3,Grocery Store
DRF15,18.35,Low Fat,0.03,Dairy,152.23,1522340,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRI51,17.25,Low Fat,0.04,Dairy,170.28,1702764,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCX54,9.2,Low Fat,0.05,Household,104.26,1042622,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
DRE01,10.1,Low Fat,0.17,Soft Drinks,241.55,2415512,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCB07,19.2,Low Fat,0.08,Household,195.51,1955110,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDU50,5.75,Regular,0.08,Dairy,114.12,1141176,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDG40,13.65,Low Fat,0.04,Frozen Foods,34.16,341558,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDW10,21.2,Low Fat,0.07,Snack Foods,175.64,1756370,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDX51,9.5,Regular,0.02,Meat,194.15,1941452,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCP17,19.35,Low Fat,0.03,Health and Hygiene,63.12,631168,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDP21,7.42,reg,0.03,Snack Foods,187.79,1877872,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDL04,19,Low Fat,0.11,Frozen Foods,105.26,1052622,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDV23,11,Low Fat,0.11,Breads,123.1,1231046,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDF24,15.5,Regular,0.03,Baking Goods,81.19,811934,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDH56,,Regular,0.06,Fruits and Vegetables,113.85,1138492,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDB51,6.92,Low Fat,0.04,Dairy,61.59,615852,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDI58,,Regular,0.07,Snack Foods,95.11,951120,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDR20,20,Regular,0.03,Fruits and Vegetables,46.97,469744,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDC51,10.9,Regular,0.01,Dairy,122.97,1229730,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDB16,,Low Fat,0.04,Dairy,86.22,862198,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDE40,15.6,Regular,0.1,Dairy,60.52,605194,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCM17,7.93,Low Fat,0.07,Health and Hygiene,43.71,437086,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDU56,16.85,Low Fat,0,Fruits and Vegetables,185.33,1853266,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDS32,,Regular,0.05,Fruits and Vegetables,140.98,1409838,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDX02,16,Low Fat,0.06,Dairy,224.34,2243404,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDT39,,reg,0.01,Meat,152.74,1527366,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDE35,7.06,Regular,0.04,Starchy Foods,56.99,569904,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCI42,,Low Fat,0.02,Household,210.2,2101954,OUT019,6/7/1905,Small,Tier 1,Grocery Store
DRL23,18.35,Low Fat,0.02,Hard Drinks,105.79,1057938,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDA10,20.35,Low Fat,0.14,Snack Foods,122.21,1222072,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDA11,7.75,Low Fat,0.04,Baking Goods,95.64,956436,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCM06,7.48,low fat,0.08,Household,154.77,1547656,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCT05,10.9,Low Fat,0.02,Health and Hygiene,257.57,2575672,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCQ02,12.6,Low Fat,0.01,Household,186.26,1862556,OUT010,6/20/1905,,Tier 3,Grocery Store
NCY06,15.25,Low Fat,0.06,Household,129.7,1296968,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDY56,16.35,Regular,0.06,Fruits and Vegetables,224.71,2247062,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDL02,20,Regular,0.1,Canned,104.56,1045622,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCI06,11.3,LF,0.05,Household,178.37,1783660,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDQ14,9.27,Low Fat,0.06,Dairy,150.11,1501050,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDQ12,12.65,Low Fat,0.04,Baking Goods,228.3,2283010,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDP36,10.4,Regular,0.09,Baking Goods,48.6,486008,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDK21,,Low Fat,0.01,Snack Foods,250.84,2508408,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDO40,17.1,Low Fat,0.03,Frozen Foods,147.84,1478392,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCK54,,low fat,0,Household,117.52,1175150,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDY09,15.6,Low Fat,0.03,Snack Foods,176.81,1768054,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCW30,5.21,Low Fat,0.01,Household,260.7,2606962,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCC55,,LF,0,Household,36.28,362848,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDE58,18.5,Low Fat,0.05,Snack Foods,117.31,1173124,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDR39,20.35,Low Fat,0.08,Meat,184.43,1844292,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDU28,19.2,Regular,0.09,Frozen Foods,187.02,1870214,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDH08,7.51,Low Fat,0.02,Fruits and Vegetables,228,2280010,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDG35,21.2,Regular,0.01,Starchy Foods,175.47,1754738,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDG22,17.6,Regular,0.04,Snack Foods,35.22,352190,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDC34,16,Regular,0.17,Snack Foods,156.8,1567972,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDP15,15.2,Low Fat,0.08,Meat,254.93,2549330,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDK34,13.35,Low Fat,0.06,Snack Foods,239.46,2394564,OUT010,6/20/1905,,Tier 3,Grocery Store
FDU45,15.6,Regular,0.04,Snack Foods,115.75,1157518,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDQ04,,LF,0.08,Frozen Foods,39.78,397796,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDX22,6.79,Regular,0.02,Snack Foods,209.79,2097928,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDB45,20.85,Low Fat,0.02,Fruits and Vegetables,103.63,1036306,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCH43,,Low Fat,0.07,Household,217.12,2171192,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRE60,9.4,Low Fat,0.16,Soft Drinks,224.37,2243720,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDD17,,Low Fat,0.03,Frozen Foods,236.19,2361906,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCM54,17.7,Low Fat,0.05,Household,127.27,1272678,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCH55,16.35,Low Fat,0.03,Household,127.4,1274020,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCT06,17.1,Low Fat,0.04,Household,165.18,1651842,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDA48,,Low Fat,0.11,Baking Goods,221.51,2215114,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDY58,,Low Fat,0.04,Snack Foods,228.27,2282694,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDO25,6.3,Low Fat,0.13,Canned,211.33,2113270,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDN50,16.85,Regular,0.03,Canned,94.91,949120,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDH35,18.25,Low Fat,0.06,Starchy Foods,164.95,1649526,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDK09,15.2,Low Fat,0.09,Snack Foods,227.44,2274352,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDO16,5.48,Low Fat,0.02,Frozen Foods,82.33,823250,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDW11,12.6,Low Fat,0.05,Breads,63.72,637194,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDU47,,Regular,0,Breads,140.38,1403838,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCQ42,20.35,Low Fat,0.07,Household,128.67,1286678,OUT010,6/20/1905,,Tier 3,Grocery Store
FDK55,,Low Fat,0.03,Meat,89.12,891172,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDN08,7.72,Regular,0.09,Fruits and Vegetables,116.25,1162466,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
